update_freq,net_usd,final_pct,sharpe,min_drawdown,win_rate,trades_per_year,avg_hold_hrs
61,0.8639035630000005,46.604884726349184,11.403509792659802,-15.529118819864685,100.0,32.61810565510822,222.8125
62,0.8919455689999989,48.11766290333364,7.965581301833976,-15.209186959223286,100.0,36.69536886199675,207.72222222222223
63,0.8189701839999985,44.180870011803485,4.830877832277537,-16.049807151652608,81.81818181818183,44.8498952757738,169.54545454545453
64,0.9515947260000002,51.335547636156484,13.937087841037021,-15.869958138260431,100.0,36.69536886199675,197.83333333333334
65,0.9036487670000004,48.74901368955526,9.216128549649314,-15.245379918166202,100.0,36.69536886199675,208.02777777777777
66,0.9013227489999998,48.62353232172178,12.01569910740824,-15.25858039604826,100.0,36.69536886199675,207.55555555555554
67,0.9251549929999996,49.90920705668087,10.551257917097297,-15.548939381882732,100.0,28.540842448219692,266.25
68,1.0679257499999997,57.611241123044145,10.613121134091063,-14.606985131147665,100.0,36.69536886199675,197.16666666666666
69,0.9827144490000013,53.0143589818286,11.844918355103344,-15.509704011129111,90.9090909090909,44.8498952757738,170.22727272727272
70,1.0015466839999987,54.030298930341594,13.5914957469549,-14.887950972700203,100.0,40.77263206888527,186.85
71,1.0261304299999998,55.35651483862334,10.58255019087322,-14.424959364370672,88.88888888888889,36.69536886199675,207.16666666666666
72,0.896005302999999,48.336672805819305,8.820239503891067,-15.778291567372671,100.0,28.540842448219692,255.5
73,1.0021083039999996,54.060596565958654,15.366332702000056,-14.920125196862832,100.0,40.77263206888527,182.0
74,0.9839299109999997,53.07992934040251,13.175606545304568,-14.771565140648535,100.0,36.69536886199675,207.88888888888889
75,0.8745195360000007,47.17758313750626,8.51755358916243,-17.351681337940338,100.0,36.69536886199675,207.47222222222223
76,1.1279231100000002,60.84791031442389,8.939208224018051,-14.042865698000817,100.0,36.69536886199675,207.05555555555554
77,1.0031472899999985,54.116646598434606,10.958015330470735,-14.874244453460072,100.0,40.77263206888527,182.125
78,0.8626379899999996,46.536611036664425,9.419426583051147,-15.426166146945608,100.0,28.540842448219692,254.0
79,0.9288424770000003,50.10813524046276,11.688308918635604,-15.223958546338023,100.0,40.77263206888527,187.2
80,0.6821991290000007,36.80250103038507,5.781814010359549,-17.304152176074094,70.0,40.77263206888527,186.85
81,0.9496297669999998,51.22954426771451,11.774303882796008,-15.325411594384008,100.0,36.69536886199675,207.22222222222223
82,0.9655727129999989,52.08961614651098,9.98782335739232,-16.884702424449504,100.0,40.77263206888527,186.15
83,0.8902589259999991,48.026673809230914,10.433097412911055,-15.143487721543714,100.0,32.61810565510822,221.875
84,0.8668829509999987,46.76561335422149,12.114255396606023,-15.855383807851531,100.0,28.540842448219692,252.92857142857142
85,0.7414540280000006,39.999116782005075,6.396957971223974,-15.996884149245716,88.88888888888889,36.69536886199675,208.02777777777777
86,0.8670466199999991,46.774442782881096,8.298058599359882,-17.142703986784536,91.66666666666666,48.92715848266232,155.75
87,0.9636527999999993,51.98604286833293,14.30324314330627,-15.1865778480494,100.0,32.61810565510822,233.21875
88,0.8331811369999995,44.94750630638793,10.22390996783306,-16.413541770110573,100.0,24.46357924133116,310.4166666666667
89,1.003599260000001,54.141028960832486,11.401537161925415,-14.799155118718987,100.0,40.77263206888527,177.025
90,0.7810419959999995,42.134763356703075,8.003464137735532,-15.88376900035,100.0,28.540842448219692,255.5
91,0.8310095269999991,44.830354765341895,5.402360478671158,-15.56102487396106,100.0,20.386316034442636,356.9
92,1.1144821969999992,60.122815260056186,8.353006491296291,-14.04912551010934,100.0,36.69536886199675,208.05555555555554
93,1.146853480999999,61.86914439200804,12.072777883085838,-13.894958772732458,100.0,36.69536886199675,207.72222222222223
94,0.8050123179999988,43.42788696622273,8.67174303309543,-17.705214674164328,100.0,36.69536886199675,207.38888888888889
95,1.0331881849999998,55.73725856082723,9.842075723679693,-14.469939951535448,100.0,28.540842448219692,266.2142857142857
96,0.8841811890000004,47.698798981051716,9.216114899022182,-15.177567297377582,100.0,24.46357924133116,298.0833333333333
